complete_response	user_id	video_id	session_id	user_role	user_region	video_region	category	audio_id	tags	prior_category_rate	prior_category_count	prior_overall_rate	prior_overall_count	prior_region_rate	prior_region_count	duration_s	same_region
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	312283e2-a785-490e-8d62-88cc70a3f28b	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-4	viewer	Argentina	Argentina	emprendimiento	audio-emprendimiento-1	emprendimiento|laboratorio|corto|veta|argentina	0.545455	2.07944	0.55102	3.82864	0.658537	3.63759	15	1
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	a0b9e8e7-3b0d-4e0a-b325-fe962236cd92	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-4	viewer	Argentina	Chile	baile	audio-baile-0	baile|laboratorio|corto	0.4	0.693147	0.55102	3.82864	0.4	0.693147	23.5	0
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	3f5c447c-10c6-422a-a20a-94d61e106a84	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-4	viewer	Argentina	Argentina	historia	audio-historia-0	historia|laboratorio|corto|veta|argentina	0.333333	1.09861	0.55102	3.82864	0.658537	3.63759	15	1
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	1650d8f6-642c-41b6-9eb6-cef21aca7a2d	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-4	viewer	Argentina	Argentina	musica	audio-musica-1	musica|laboratorio|corto|veta|argentina	0.428571	1.38629	0.55102	3.82864	0.658537	3.63759	15	1
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	0f76e870-246c-4be9-adaf-22096896f8ca	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-4	viewer	Argentina	Argentina	salud	audio-salud-0	salud|laboratorio|corto|veta|argentina	0.7	1.94591	0.55102	3.82864	0.658537	3.63759	15	1
0	102a6cea-0e46-4538-907a-14e196470622	40319669-6970-400b-b06f-1de14b015e29	sim-102a6cea-0e46-4538-907a-14e196470622-1	viewer	Perú	México	historia	audio-historia-0	historia|laboratorio|corto	0.6	0.693147	0.636364	2.07944	0.4	0.693147	15.6	0
1	102a6cea-0e46-4538-907a-14e196470622	2f21dce8-86c9-4fff-afb1-ad3eb19e5cbe	sim-102a6cea-0e46-4538-907a-14e196470622-1	viewer	Perú	Perú	baile	audio-baile-0	baile|laboratorio|corto|veta|peru	0.5	0	0.636364	2.07944	0.777778	1.79176	15	1
1	102a6cea-0e46-4538-907a-14e196470622	1d6296f9-4b1d-4800-9f60-f2d395a0e701	sim-102a6cea-0e46-4538-907a-14e196470622-1	viewer	Perú	Perú	arte	audio-arte-1	arte|laboratorio|corto|veta|peru	0.6	0.693147	0.636364	2.07944	0.777778	1.79176	15	1
1	102a6cea-0e46-4538-907a-14e196470622	170f9759-8103-49de-b752-aa5a4a9d5cfa	sim-102a6cea-0e46-4538-907a-14e196470622-1	viewer	Perú	Perú	musica	audio-musica-1	musica|laboratorio|corto|veta|peru	0.571429	1.38629	0.636364	2.07944	0.777778	1.79176	15	1
0	102a6cea-0e46-4538-907a-14e196470622	3543971d-3694-404d-b8e6-a606f73e9e06	sim-102a6cea-0e46-4538-907a-14e196470622-1	viewer	Perú	Colombia	musica	audio-musica-0	musica|laboratorio|corto	0.571429	1.38629	0.636364	2.07944	0.4	0.693147	12.8	0
1	102a6cea-0e46-4538-907a-14e196470622	1595d4cb-86db-4c29-a060-ee6f33b8afe8	sim-102a6cea-0e46-4538-907a-14e196470622-1	viewer	Perú	Perú	cocina	audio-cocina-0	cocina|laboratorio|corto|veta|peru	0.6	0.693147	0.636364	2.07944	0.777778	1.79176	15	1
1	102a6cea-0e46-4538-907a-14e196470622	0d466921-84b4-4e44-a032-5eb485321e47	sim-102a6cea-0e46-4538-907a-14e196470622-1	viewer	Perú	Perú	historia	audio-historia-0	historia|laboratorio|corto|veta|peru	0.6	0.693147	0.636364	2.07944	0.777778	1.79176	15	1
0	102a6cea-0e46-4538-907a-14e196470622	abf3dbe4-585f-4773-a32a-90873b1dff4e	sim-102a6cea-0e46-4538-907a-14e196470622-2	viewer	Perú	Colombia	tecnologia	audio-tecnologia-0	tecnologia|laboratorio|corto	0.4	0.693147	0.666667	2.70805	0.333333	1.09861	14.8	0
1	102a6cea-0e46-4538-907a-14e196470622	32d4719f-9b86-4a32-b232-3487a48ed644	sim-102a6cea-0e46-4538-907a-14e196470622-2	viewer	Perú	Perú	salud	audio-salud-0	salud|laboratorio|corto|veta|peru	0.5	0	0.666667	2.70805	0.857143	2.3979	15	1
1	102a6cea-0e46-4538-907a-14e196470622	2f21dce8-86c9-4fff-afb1-ad3eb19e5cbe	sim-102a6cea-0e46-4538-907a-14e196470622-2	viewer	Perú	Perú	baile	audio-baile-0	baile|laboratorio|corto|veta|peru	0.6	0.693147	0.666667	2.70805	0.857143	2.3979	15	1
1	102a6cea-0e46-4538-907a-14e196470622	1d6296f9-4b1d-4800-9f60-f2d395a0e701	sim-102a6cea-0e46-4538-907a-14e196470622-2	viewer	Perú	Perú	arte	audio-arte-1	arte|laboratorio|corto|veta|peru	0.666667	1.09861	0.666667	2.70805	0.857143	2.3979	15	1
1	102a6cea-0e46-4538-907a-14e196470622	1595d4cb-86db-4c29-a060-ee6f33b8afe8	sim-102a6cea-0e46-4538-907a-14e196470622-2	viewer	Perú	Perú	cocina	audio-cocina-0	cocina|laboratorio|corto|veta|peru	0.666667	1.09861	0.666667	2.70805	0.857143	2.3979	15	1
1	102a6cea-0e46-4538-907a-14e196470622	6b1b1146-279a-4b41-a2db-0977e3575477	sim-102a6cea-0e46-4538-907a-14e196470622-3	viewer	Perú	Perú	deporte	audio-deporte-0	deporte|laboratorio|corto|veta|peru	0.5	0	0.695652	2.99573	0.888889	2.70805	15	1
0	102a6cea-0e46-4538-907a-14e196470622	1abff549-37ce-4449-9266-b8e1e14d16b0	sim-102a6cea-0e46-4538-907a-14e196470622-3	viewer	Perú	Colombia	musica	audio-musica-1	musica|laboratorio|corto|veta|colombia	0.555556	1.79176	0.695652	2.99573	0.285714	1.38629	15	0
1	102a6cea-0e46-4538-907a-14e196470622	32d4719f-9b86-4a32-b232-3487a48ed644	sim-102a6cea-0e46-4538-907a-14e196470622-3	viewer	Perú	Perú	salud	audio-salud-0	salud|laboratorio|corto|veta|peru	0.6	0.693147	0.695652	2.99573	0.888889	2.70805	15	1
1	102a6cea-0e46-4538-907a-14e196470622	2f21dce8-86c9-4fff-afb1-ad3eb19e5cbe	sim-102a6cea-0e46-4538-907a-14e196470622-3	viewer	Perú	Perú	baile	audio-baile-0	baile|laboratorio|corto|veta|peru	0.666667	1.09861	0.695652	2.99573	0.888889	2.70805	15	1
0	102a6cea-0e46-4538-907a-14e196470622	40319669-6970-400b-b06f-1de14b015e29	sim-102a6cea-0e46-4538-907a-14e196470622-3	viewer	Perú	México	historia	audio-historia-0	historia|laboratorio|corto	0.571429	1.38629	0.695652	2.99573	0.333333	1.09861	15.6	0
1	102a6cea-0e46-4538-907a-14e196470622	6305fa46-3b7e-44ea-89ae-428139b855fb	sim-102a6cea-0e46-4538-907a-14e196470622-3	viewer	Perú	Perú	comedia	audio-comedia-1	comedia|laboratorio|corto|veta|peru	0.5	0	0.695652	2.99573	0.888889	2.70805	15	1
1	102a6cea-0e46-4538-907a-14e196470622	1d6296f9-4b1d-4800-9f60-f2d395a0e701	sim-102a6cea-0e46-4538-907a-14e196470622-3	viewer	Perú	Perú	arte	audio-arte-1	arte|laboratorio|corto|veta|peru	0.714286	1.38629	0.695652	2.99573	0.888889	2.70805	15	1
1	102a6cea-0e46-4538-907a-14e196470622	6f9438b7-28a6-4288-9d45-565fdbcecd93	sim-102a6cea-0e46-4538-907a-14e196470622-4	viewer	Perú	Perú	idiomas	audio-idiomas-1	idiomas|laboratorio|corto|veta|peru	0.5	0	0.7	3.29584	0.913043	2.99573	15	1
1	102a6cea-0e46-4538-907a-14e196470622	6b1b1146-279a-4b41-a2db-0977e3575477	sim-102a6cea-0e46-4538-907a-14e196470622-4	viewer	Perú	Perú	deporte	audio-deporte-0	deporte|laboratorio|corto|veta|peru	0.6	0.693147	0.7	3.29584	0.913043	2.99573	15	1
0	102a6cea-0e46-4538-907a-14e196470622	dab55f58-b1b5-4664-bc4f-50976474f440	sim-102a6cea-0e46-4538-907a-14e196470622-4	viewer	Perú	México	cocina	audio-cocina-0	cocina|laboratorio|corto	0.714286	1.38629	0.7	3.29584	0.285714	1.38629	20.7	0
1	102a6cea-0e46-4538-907a-14e196470622	32d4719f-9b86-4a32-b232-3487a48ed644	sim-102a6cea-0e46-4538-907a-14e196470622-4	viewer	Perú	Perú	salud	audio-salud-0	salud|laboratorio|corto|veta|peru	0.666667	1.09861	0.7	3.29584	0.913043	2.99573	15	1
0	102a6cea-0e46-4538-907a-14e196470622	1abff549-37ce-4449-9266-b8e1e14d16b0	sim-102a6cea-0e46-4538-907a-14e196470622-4	viewer	Perú	Colombia	musica	audio-musica-1	musica|laboratorio|corto|veta|colombia	0.5	1.94591	0.7	3.29584	0.25	1.60944	15	0
1	102a6cea-0e46-4538-907a-14e196470622	6305fa46-3b7e-44ea-89ae-428139b855fb	sim-102a6cea-0e46-4538-907a-14e196470622-4	viewer	Perú	Perú	comedia	audio-comedia-1	comedia|laboratorio|corto|veta|peru	0.6	0.693147	0.7	3.29584	0.913043	2.99573	15	1
1	102a6cea-0e46-4538-907a-14e196470622	2f21dce8-86c9-4fff-afb1-ad3eb19e5cbe	sim-102a6cea-0e46-4538-907a-14e196470622-4	viewer	Perú	Perú	baile	audio-baile-0	baile|laboratorio|corto|veta|peru	0.714286	1.38629	0.7	3.29584	0.913043	2.99573	15	1
0	49339648-ce7a-4db6-bacd-ca5d9b07b906	1abff549-37ce-4449-9266-b8e1e14d16b0	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-1	viewer	México	Colombia	musica	audio-musica-1	musica|laboratorio|corto|veta|colombia	0.4	0.693147	0.692308	2.30259	0.333333	1.09861	15	0
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	3813993c-d739-4a01-ac56-42fb6944755a	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-1	viewer	México	México	naturaleza	audio-naturaleza-1	naturaleza|laboratorio|corto	0.6	0.693147	0.692308	2.30259	0.818182	2.07944	17.7	1
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	ee6200a3-9ddf-43b2-bfd5-89026b022959	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-1	viewer	México	México	comedia	audio-comedia-1	comedia|laboratorio|corto	0.6	0.693147	0.692308	2.30259	0.818182	2.07944	14.5	1
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	14c1b002-4cbc-4f84-861c-7ad57f57d917	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-1	viewer	México	México	ciencia	audio-ciencia-0	ciencia|laboratorio|corto	0.6	0.693147	0.692308	2.30259	0.818182	2.07944	12.4	1
0	49339648-ce7a-4db6-bacd-ca5d9b07b906	abf3dbe4-585f-4773-a32a-90873b1dff4e	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-1	viewer	México	Colombia	tecnologia	audio-tecnologia-0	tecnologia|laboratorio|corto	0.5	1.09861	0.692308	2.30259	0.333333	1.09861	14.8	0
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	ab2dc4ce-1188-4e10-83d7-245d38fa0443	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-1	viewer	México	México	tecnologia	audio-tecnologia-0	tecnologia|laboratorio|corto	0.5	1.09861	0.692308	2.30259	0.818182	2.07944	22.3	1
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	e411ca7f-071b-48a8-9382-efcf5cf16ddc	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-1	viewer	México	México	emprendimiento	audio-emprendimiento-1	emprendimiento|laboratorio|corto	0.6	0.693147	0.692308	2.30259	0.818182	2.07944	20.1	1
0	49339648-ce7a-4db6-bacd-ca5d9b07b906	45a4de39-a767-4f34-ad37-95bfd561e4f3	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-2	viewer	México	Colombia	idiomas	audio-idiomas-1	idiomas|laboratorio|corto	0.5	0	0.7	2.83321	0.25	1.60944	16.9	0
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	4082b3e6-21fa-4a74-8591-d4368a79ef59	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-2	viewer	México	México	baile	audio-baile-0	baile|laboratorio|corto	0.6	0.693147	0.7	2.83321	0.875	2.56495	16	1
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	3813993c-d739-4a01-ac56-42fb6944755a	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-2	viewer	México	México	naturaleza	audio-naturaleza-1	naturaleza|laboratorio|corto	0.666667	1.09861	0.7	2.83321	0.875	2.56495	17.7	1
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	ee6200a3-9ddf-43b2-bfd5-89026b022959	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-2	viewer	México	México	comedia	audio-comedia-1	comedia|laboratorio|corto	0.666667	1.09861	0.7	2.83321	0.875	2.56495	14.5	1
0	49339648-ce7a-4db6-bacd-ca5d9b07b906	1abff549-37ce-4449-9266-b8e1e14d16b0	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-2	viewer	México	Colombia	musica	audio-musica-1	musica|laboratorio|corto|veta|colombia	0.333333	1.09861	0.7	2.83321	0.25	1.60944	15	0
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	14c1b002-4cbc-4f84-861c-7ad57f57d917	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-2	viewer	México	México	ciencia	audio-ciencia-0	ciencia|laboratorio|corto	0.666667	1.09861	0.7	2.83321	0.875	2.56495	12.4	1
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	ab2dc4ce-1188-4e10-83d7-245d38fa0443	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-2	viewer	México	México	tecnologia	audio-tecnologia-0	tecnologia|laboratorio|corto	0.5	1.60944	0.7	2.83321	0.875	2.56495	22.3	1
0	49339648-ce7a-4db6-bacd-ca5d9b07b906	a0b9e8e7-3b0d-4e0a-b325-fe962236cd92	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-3	viewer	México	Chile	baile	audio-baile-0	baile|laboratorio|corto	0.666667	1.09861	0.703704	3.17805	0.5	0	23.5	0
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	75d699fd-c9d9-46c1-a6e8-be8013820549	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-3	viewer	México	México	salud	audio-salud-0	salud|laboratorio|corto	0.6	0.693147	0.703704	3.17805	0.904762	2.89037	24.3	1
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	4082b3e6-21fa-4a74-8591-d4368a79ef59	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-3	viewer	México	México	baile	audio-baile-0	baile|laboratorio|corto	0.666667	1.09861	0.703704	3.17805	0.904762	2.89037	16	1
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	3813993c-d739-4a01-ac56-42fb6944755a	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-3	viewer	México	México	naturaleza	audio-naturaleza-1	naturaleza|laboratorio|corto	0.714286	1.38629	0.703704	3.17805	0.904762	2.89037	17.7	1
0	49339648-ce7a-4db6-bacd-ca5d9b07b906	45a4de39-a767-4f34-ad37-95bfd561e4f3	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-3	viewer	México	Colombia	idiomas	audio-idiomas-1	idiomas|laboratorio|corto	0.4	0.693147	0.703704	3.17805	0.2	1.94591	16.9	0
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	ee6200a3-9ddf-43b2-bfd5-89026b022959	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-3	viewer	México	México	comedia	audio-comedia-1	comedia|laboratorio|corto	0.714286	1.38629	0.703704	3.17805	0.904762	2.89037	14.5	1
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	14c1b002-4cbc-4f84-861c-7ad57f57d917	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-3	viewer	México	México	ciencia	audio-ciencia-0	ciencia|laboratorio|corto	0.714286	1.38629	0.703704	3.17805	0.904762	2.89037	12.4	1
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	0f27cf99-2219-472a-81e8-cc6abbe6cb32	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-4	viewer	México	México	baile	audio-baile-0	baile|laboratorio|corto|veta|mexico	0.625	1.60944	0.705882	3.43399	0.923077	3.13549	15	1
0	49339648-ce7a-4db6-bacd-ca5d9b07b906	96a3835f-43f7-4ef5-8746-79f628d70fcb	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-4	viewer	México	Perú	manualidades	audio-manualidades-0	manualidades|laboratorio|corto	0.5	0	0.705882	3.43399	0.5	0	23.9	0
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	75d699fd-c9d9-46c1-a6e8-be8013820549	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-4	viewer	México	México	salud	audio-salud-0	salud|laboratorio|corto	0.666667	1.09861	0.705882	3.43399	0.923077	3.13549	24.3	1
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	4082b3e6-21fa-4a74-8591-d4368a79ef59	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-4	viewer	México	México	baile	audio-baile-0	baile|laboratorio|corto	0.625	1.60944	0.705882	3.43399	0.923077	3.13549	16	1
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	0ec3c352-4330-4601-b6ab-346b38ae31ef	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-4	viewer	México	México	manualidades	audio-manualidades-1	manualidades|laboratorio|corto|veta|mexico	0.5	0	0.705882	3.43399	0.923077	3.13549	15	1
0	49339648-ce7a-4db6-bacd-ca5d9b07b906	a0b9e8e7-3b0d-4e0a-b325-fe962236cd92	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-4	viewer	México	Chile	baile	audio-baile-0	baile|laboratorio|corto	0.625	1.60944	0.705882	3.43399	0.4	0.693147	23.5	0
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	3813993c-d739-4a01-ac56-42fb6944755a	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-4	viewer	México	México	naturaleza	audio-naturaleza-1	naturaleza|laboratorio|corto	0.75	1.60944	0.705882	3.43399	0.923077	3.13549	17.7	1
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	f981fbcd-1c96-41e7-b1b6-4c21b3a54534	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-4	viewer	México	México	cine	audio-cine-2	cine|laboratorio|corto	0.5	0	0.705882	3.43399	0.923077	3.13549	22.2	1
1	49339648-ce7a-4db6-bacd-ca5d9b07b906	ee6200a3-9ddf-43b2-bfd5-89026b022959	sim-49339648-ce7a-4db6-bacd-ca5d9b07b906-4	viewer	México	México	comedia	audio-comedia-1	comedia|laboratorio|corto	0.75	1.60944	0.705882	3.43399	0.923077	3.13549	14.5	1
1	36de9fd4-58a0-44b8-a090-f5f0407ade7f	524747bc-f2d9-4268-9461-a99ff56b31e0	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-1	viewer	Colombia	Colombia	arte	audio-arte-2	arte|laboratorio|corto	0.6	0.693147	0.666667	2.19722	0.8	1.94591	19	1
0	36de9fd4-58a0-44b8-a090-f5f0407ade7f	96a3835f-43f7-4ef5-8746-79f628d70fcb	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-1	viewer	Colombia	Perú	manualidades	audio-manualidades-0	manualidades|laboratorio|corto	0.5	0	0.666667	2.19722	0.5	0	23.9	0
1	36de9fd4-58a0-44b8-a090-f5f0407ade7f	b1bf48fa-7399-463f-a5c9-20e04197cdd2	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-1	viewer	Colombia	Colombia	historia	audio-historia-0	historia|laboratorio|corto|veta|colombia	0.5	0	0.666667	2.19722	0.8	1.94591	15	1
1	36de9fd4-58a0-44b8-a090-f5f0407ade7f	2e05a38c-8b00-4fdd-90b3-87defdf5e4ac	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-1	viewer	Colombia	Colombia	ciencia	audio-ciencia-1	ciencia|laboratorio|corto	0.6	0.693147	0.666667	2.19722	0.8	1.94591	14.9	1
0	36de9fd4-58a0-44b8-a090-f5f0407ade7f	5151a4bb-12a6-4270-ac2f-a016f0144904	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-1	viewer	Colombia	México	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto|veta|mexico	0.6	0.693147	0.666667	2.19722	0.4	0.693147	15	0
1	36de9fd4-58a0-44b8-a090-f5f0407ade7f	a4a37b25-812a-4ffc-83fc-f8dffaa86ce3	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-1	viewer	Colombia	Colombia	deporte	audio-deporte-0	deporte|laboratorio|corto	0.6	0.693147	0.666667	2.19722	0.8	1.94591	21.1	1
1	36de9fd4-58a0-44b8-a090-f5f0407ade7f	969f25d1-1390-455b-9897-849b5966ae43	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-1	viewer	Colombia	Colombia	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto|veta|colombia	0.6	0.693147	0.666667	2.19722	0.8	1.94591	15	1
0	36de9fd4-58a0-44b8-a090-f5f0407ade7f	a4228f30-3972-4722-bd08-dfa360a32368	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-2	viewer	Colombia	México	naturaleza	audio-naturaleza-2	naturaleza|laboratorio|corto	0.6	0.693147	0.684211	2.77259	0.333333	1.09861	20.2	0
1	36de9fd4-58a0-44b8-a090-f5f0407ade7f	a4a37b25-812a-4ffc-83fc-f8dffaa86ce3	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-2	viewer	Colombia	Colombia	deporte	audio-deporte-0	deporte|laboratorio|corto	0.666667	1.09861	0.684211	2.77259	0.866667	2.48491	21.1	1
1	36de9fd4-58a0-44b8-a090-f5f0407ade7f	b1bf48fa-7399-463f-a5c9-20e04197cdd2	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-2	viewer	Colombia	Colombia	historia	audio-historia-0	historia|laboratorio|corto|veta|colombia	0.6	0.693147	0.684211	2.77259	0.866667	2.48491	15	1
1	36de9fd4-58a0-44b8-a090-f5f0407ade7f	2e05a38c-8b00-4fdd-90b3-87defdf5e4ac	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-2	viewer	Colombia	Colombia	ciencia	audio-ciencia-1	ciencia|laboratorio|corto	0.666667	1.09861	0.684211	2.77259	0.866667	2.48491	14.9	1
0	36de9fd4-58a0-44b8-a090-f5f0407ade7f	779d3731-a205-44d2-b6c2-88e7e494e1cc	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-2	viewer	Colombia	México	comedia	audio-comedia-0	comedia|laboratorio|corto	0.6	0.693147	0.684211	2.77259	0.333333	1.09861	12	0
1	36de9fd4-58a0-44b8-a090-f5f0407ade7f	969f25d1-1390-455b-9897-849b5966ae43	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-2	viewer	Colombia	Colombia	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto|veta|colombia	0.571429	1.38629	0.684211	2.77259	0.866667	2.48491	15	1
0	36de9fd4-58a0-44b8-a090-f5f0407ade7f	40e2a911-e69d-48a1-9d9e-b3c7832cf1a7	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-3	viewer	Colombia	Chile	salud	audio-salud-1	salud|laboratorio|corto	0.5	0	0.68	3.09104	0.4	0.693147	19.3	0
1	36de9fd4-58a0-44b8-a090-f5f0407ade7f	a9797645-0833-41b2-99db-5b7cc0ddb1ba	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-3	viewer	Colombia	Colombia	comedia	audio-comedia-2	comedia|laboratorio|corto	0.5	1.09861	0.68	3.09104	0.894737	2.77259	17	1
1	36de9fd4-58a0-44b8-a090-f5f0407ade7f	a4a37b25-812a-4ffc-83fc-f8dffaa86ce3	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-3	viewer	Colombia	Colombia	deporte	audio-deporte-0	deporte|laboratorio|corto	0.714286	1.38629	0.68	3.09104	0.894737	2.77259	21.1	1
1	36de9fd4-58a0-44b8-a090-f5f0407ade7f	b1bf48fa-7399-463f-a5c9-20e04197cdd2	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-3	viewer	Colombia	Colombia	historia	audio-historia-0	historia|laboratorio|corto|veta|colombia	0.666667	1.09861	0.68	3.09104	0.894737	2.77259	15	1
0	36de9fd4-58a0-44b8-a090-f5f0407ade7f	a0b9e8e7-3b0d-4e0a-b325-fe962236cd92	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-3	viewer	Colombia	Chile	baile	audio-baile-0	baile|laboratorio|corto	0.4	0.693147	0.68	3.09104	0.4	0.693147	23.5	0
1	36de9fd4-58a0-44b8-a090-f5f0407ade7f	c9d40e23-1680-4a39-8755-3d2b1aab76db	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-3	viewer	Colombia	Colombia	naturaleza	audio-naturaleza-0	naturaleza|laboratorio|corto|veta|colombia	0.5	1.09861	0.68	3.09104	0.894737	2.77259	15	1
1	36de9fd4-58a0-44b8-a090-f5f0407ade7f	2e05a38c-8b00-4fdd-90b3-87defdf5e4ac	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-3	viewer	Colombia	Colombia	ciencia	audio-ciencia-1	ciencia|laboratorio|corto	0.714286	1.38629	0.68	3.09104	0.894737	2.77259	14.9	1
0	36de9fd4-58a0-44b8-a090-f5f0407ade7f	62164b6a-6995-4ba5-aa4e-3a9a85327ae5	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-4	viewer	Colombia	Argentina	historia	audio-historia-0	historia|laboratorio|corto	0.714286	1.38629	0.6875	3.3673	0.5	0	23.1	0
1	36de9fd4-58a0-44b8-a090-f5f0407ade7f	524747bc-f2d9-4268-9461-a99ff56b31e0	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-4	viewer	Colombia	Colombia	arte	audio-arte-2	arte|laboratorio|corto	0.666667	1.09861	0.6875	3.3673	0.916667	3.04452	19	1
1	36de9fd4-58a0-44b8-a090-f5f0407ade7f	a9797645-0833-41b2-99db-5b7cc0ddb1ba	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-4	viewer	Colombia	Colombia	comedia	audio-comedia-2	comedia|laboratorio|corto	0.571429	1.38629	0.6875	3.3673	0.916667	3.04452	17	1
1	36de9fd4-58a0-44b8-a090-f5f0407ade7f	a4a37b25-812a-4ffc-83fc-f8dffaa86ce3	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-4	viewer	Colombia	Colombia	deporte	audio-deporte-0	deporte|laboratorio|corto	0.75	1.60944	0.6875	3.3673	0.916667	3.04452	21.1	1
0	36de9fd4-58a0-44b8-a090-f5f0407ade7f	73cebabd-120d-4d10-be28-59cebc02b32b	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-4	viewer	Colombia	Argentina	idiomas	audio-idiomas-0	idiomas|laboratorio|corto|veta|argentina	0.5	0	0.6875	3.3673	0.5	0	15	0
1	36de9fd4-58a0-44b8-a090-f5f0407ade7f	c9d40e23-1680-4a39-8755-3d2b1aab76db	sim-36de9fd4-58a0-44b8-a090-f5f0407ade7f-4	viewer	Colombia	Colombia	naturaleza	audio-naturaleza-0	naturaleza|laboratorio|corto|veta|colombia	0.571429	1.38629	0.6875	3.3673	0.916667	3.04452	15	1
